eventID,PrecipitatingEvent,UnsafeManeuverType,FrameCount,FrameRate,EventStartFrame,EventEndFrame,VideoStart,VideoEnd,TimeseriesBegin,TimeseriesEnd,Dataset
151565422,Other vehicle entering intersection - turning onto opposite direction,3,445,15,313,362,7,451,237500,266900,test
142049775,Other vehicle oncoming - over left line,2,439,15,323,373,12,450,164900,193900,train
30883584,Other vehicle lane change - left in front of subject,2,441,15,320,369,10,450,683800,713000,train
31280797,Subject over right edge of road,5,441,15,320,371,10,450,168800,198000,validation
22592587,Other vehicle ahead - stopped on roadway more than 2 seconds,4,444,15,313,372,7,450,101500,130900,train
151568390,"Other vehicle lane change - right, sideswipe threat",2,446,15,312,341,6,451,330300,359900,train
132528456,Other vehicle ahead - slowed and stopped 2 seconds or less,4,448,15,306,398,3,450,819300,848900,train
150883921,Subject over right edge of road,5,442,15,315,401,8,449,133600,162900,train
132522433,Subject over right edge of road,5,448,15,305,403,3,450,88300,117900,validation
29859109,"Other vehicle lane change - right, sideswipe threat",2,438,15,326,396,13,450,885900,914900,train
151586125,Other vehicle lane change - left in front of subject,2,438,15,328,381,14,451,690900,719900,train
151588181,"Other vehicle lane change - right, sideswipe threat",2,445,15,313,371,7,451,152500,181900,train
135427622,Animal approaching roadway,9,439,15,324,358,12,450,70800,99900,train
35257239,Subject over right edge of road,5,440,15,319,386,10,449,319800,349000,train
10742573,Other vehicle ahead - slowed and stopped 2 seconds or less,4,450,15,299,331,0,449,1303100,1332900,train
31297540,Subject over right edge of road,5,449,15,303,363,2,450,78200,107900,test
60633144,Subject over right edge of road,5,421,15,268,337,0,420,335300,363100,train
151572352,Other vehicle ahead - decelerating,4,448,15,306,385,4,451,202300,231900,train
5592867,Other vehicle ahead - stopped on roadway more than 2 seconds,4,447,15,299,437,1,447,537100,566700,train
151878943,Other vehicle ahead - decelerating,4,438,15,328,391,14,451,152900,181900,train
151568836,Other vehicle ahead - decelerating,4,448,15,308,413,4,451,2560300,2590000,train
151584412,Other vehicle lane change - left in front of subject,2,446,15,310,355,6,451,275300,304900,train
10528090,Other vehicle lane change - right in front of subject,2,446,15,310,369,5,450,2497400,2526900,train
151569125,Other vehicle ahead - at a slower constant speed,4,438,15,328,414,14,451,1999100,2028100,train
31297558,Other vehicle ahead - decelerating,4,438,15,326,380,13,450,2295900,2324900,train
35449241,Other vehicle lane change - right in front of subject,2,441,15,320,347,10,450,1071700,1100900,train
9886399,Other vehicle ahead - slowed and stopped 2 seconds or less,4,446,15,309,375,5,450,1358400,1387900,train
151861963,Other vehicle ahead - stopped on roadway more than 2 seconds,4,447,15,309,365,5,451,892300,921900,train
20714951,Other vehicle ahead - decelerating,4,437,15,325,400,13,449,244000,272900,train
151569666,Object in roadway,9,449,15,305,374,3,451,1480200,1509900,test
151859782,Other vehicle ahead - decelerating,4,440,15,321,393,11,450,1577700,1606900,train
142005175,Other vehicle ahead - decelerating,4,445,15,312,355,6,450,745400,774800,train
142050040,Other vehicle lane change - left in front of subject,2,447,15,305,402,3,449,327300,356900,train
151860021,Other vehicle entering intersection - turning same direction,3,449,15,304,348,3,451,295300,325000,train
143062587,Other vehicle entering intersection - turning onto opposite direction,3,449,15,298,359,0,448,360100,389800,train
151568972,Subject vehicle backing,7,440,15,324,434,12,451,30800,59900,train
17749341,Other vehicle ahead - stopped on roadway more than 2 seconds,4,438,15,324,384,12,449,528900,557900,train
151549012,Other vehicle ahead - slowed and stopped 2 seconds or less,4,441,15,323,413,11,451,277700,306900,train
135128285,Other vehicle entering intersection - turning onto opposite direction,3,443,15,313,402,7,449,176600,205900,train
151581849,Object in roadway,9,446,15,310,417,5,450,457500,487000,train
151864783,Animal approaching roadway,9,441,15,321,349,11,451,1164700,1193900,train
151568923,Other vehicle - making U-turn,3,445,15,312,349,7,451,1737500,1766900,train
30883599,Subject over right edge of road,5,445,15,312,369,6,450,609400,638900,test
35258335,"Subject lane change - left, sideswipe threat",0,442,15,318,390,9,450,1770700,1799900,train
10682270,Other vehicle from driveway - turning into same direction,3,440,15,321,400,11,450,634000,663200,train
61426765,Subject over right edge of road,5,450,15,299,327,0,449,245100,274800,train
151581405,"Other vehicle lane change - right, sideswipe threat",2,448,15,307,375,4,451,1539200,1568900,validation
151587479,Other vehicle ahead - slowed and stopped 2 seconds or less,4,440,15,321,360,11,450,993700,1022900,train
10862470,Animal in roadway,9,445,15,312,359,6,450,1355400,1384900,validation
36304063,Other vehicle entering intersection - turning onto opposite direction,3,449,15,298,344,0,448,2304100,2333800,train
151084942,Other vehicle ahead - decelerating,4,449,15,305,383,3,451,164200,193900,train
151578828,Subject in intersection - turning left,1,437,15,328,391,14,450,44900,73900,train
151878820,Other vehicle ahead - slowed and stopped 2 seconds or less,4,441,15,322,376,11,451,100700,129900,train
151570809,Other vehicle ahead - decelerating,4,446,15,308,372,5,450,1182400,1211900,train
151545636,"Other vehicle lane change - right, sideswipe threat",2,441,15,320,358,10,450,314000,343200,train
151601464,Other vehicle lane change - right in front of subject,2,449,15,306,380,3,451,614200,644000,train
136043277,Other vehicle entering intersection - left turn across path,3,439,15,323,393,12,450,615900,644900,test
128903612,Other vehicle entering intersection - turning onto opposite direction,3,448,15,303,359,2,449,1269300,1298900,test
31680400,Other vehicle ahead - decelerating,4,443,15,314,389,7,449,311600,340900,train
151570805,Animal approaching roadway,9,444,15,316,362,8,451,947700,977100,train
35258337,Other vehicle entering intersection - turning onto opposite direction,3,445,15,312,345,6,450,38500,67900,validation
151864897,Other vehicle ahead - decelerating,4,441,15,318,365,10,450,786700,815900,train
151546988,Other vehicle lane change - right in front of subject,2,448,15,308,350,4,451,940200,969900,train
26235290,Animal in roadway,9,447,15,307,336,4,450,697300,726900,train
31297593,Other vehicle ahead - decelerating,4,445,15,312,393,6,450,3229400,3258900,train
151611072,Object in roadway,9,442,15,319,370,10,451,1158600,1187900,validation
22598458,Other vehicle ahead - decelerating,4,445,15,311,367,6,450,676600,706100,train
7274555,"Other vehicle lane change - left, sideswipe threat",2,445,15,309,370,5,449,465400,494900,train
20715063,Other vehicle ahead - decelerating,4,439,15,321,391,11,449,54900,83900,train
31281078,Subject over right edge of road,5,445,15,312,379,6,450,2169800,2199200,train
5591654,Other vehicle ahead - slowed and stopped 2 seconds or less,4,448,15,306,397,3,450,392300,421900,test
151572350,Other vehicle ahead - decelerating,4,441,15,320,371,11,451,236700,265900,train
143320654,Other vehicle entering intersection - right turn across path,3,442,15,319,374,10,451,23700,52900,test
151578947,Other vehicle entering intersection - turning onto opposite direction,3,425,15,331,401,27,451,5800,33900,train
151578945,Animal approaching roadway,9,326,15,288,360,57,382,5800,27300,test
151553329,Subject vehicle backing,7,449,15,306,409,3,451,102200,132000,train
151549145,Subject in intersection - turning right,1,385,15,346,430,56,440,5800,31200,train
33574923,Other vehicle ahead - decelerating,4,440,15,323,427,11,450,94800,123900,train
151864904,Other vehicle entering intersection - turning onto opposite direction,3,446,15,311,343,6,451,87400,116900,train
151568880,"Other vehicle lane change - left, sideswipe threat",2,447,15,307,372,4,450,2980300,3009900,train
151569093,Other vehicle ahead - decelerating,4,447,15,310,339,5,451,1903300,1932900,train
151600324,Object in roadway,9,443,15,315,406,8,450,991600,1020900,train
151589626,Object in roadway,9,445,15,313,377,7,451,1620500,1649900,train
151864784,"Other vehicle lane change - right, sideswipe threat",2,441,15,323,352,11,451,297700,326900,train
31567667,Other vehicle lane change - right in front of subject,2,439,15,323,431,11,449,926800,955900,train
151607155,Other vehicle from entrance to limited access highway,2,450,15,303,366,2,451,835100,864900,train
142005217,Other vehicle ahead - slowed and stopped 2 seconds or less,4,445,15,314,405,7,451,2934400,2963900,train
132522434,Subject over right edge of road,5,439,15,324,366,12,450,626100,655200,train
29859107,"Subject lane change - right, sideswipe threat",0,442,15,318,389,9,450,25600,54900,train
24521314,Subject vehicle - end departure,5,446,15,309,406,5,450,1155400,1184900,train
151611063,Subject in intersection - turning left,1,312,15,274,358,57,368,5800,26400,train
30883576,Object in roadway,9,442,15,316,361,8,449,316600,345900,train
151599177,Other vehicle entering intersection - turning same direction,3,443,15,316,391,8,450,455500,484900,train
134096163,Subject over left edge of road,5,438,15,326,412,13,450,171000,200000,train
151864905,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,303,360,2,450,1049200,1078900,train
134900222,Other vehicle ahead - decelerating,4,444,15,313,379,7,450,592400,621900,train
151552186,Other vehicle ahead - decelerating,4,439,15,326,394,13,451,490900,519900,validation
134899705,Other vehicle ahead - decelerating,4,449,15,303,354,2,450,815200,844900,train
135449236,Other vehicle ahead - slowed and stopped 2 seconds or less,4,450,15,302,381,1,450,28100,57900,train
60632606,Subject over left edge of road,5,439,15,322,390,11,449,320800,349900,train
132522483,Subject over right edge of road,5,449,15,299,337,0,448,1847100,1876800,validation
143062650,Subject over right edge of road,5,445,15,311,419,6,450,871400,900900,train
7347423,Other vehicle ahead - slowed and stopped 2 seconds or less,4,447,15,307,368,4,450,89400,119000,train
142648723,"Subject lane change - left, sideswipe threat",0,440,15,325,385,12,451,3225800,3254900,validation
31297551,Other vehicle lane change - left in front of subject,2,449,15,298,397,0,448,996100,1025800,train
151568501,Pedestrian approaching roadway,9,324,15,284,308,56,379,5800,27100,train
142050015,Other vehicle lane change - right in front of subject,2,449,15,302,389,1,449,732200,761900,train
29859136,Subject in intersection - turning left,1,442,15,316,416,8,449,385700,414900,train
136258668,Other vehicle ahead - decelerating,4,449,15,301,351,1,449,201200,230900,train
145435313,Other vehicle ahead - decelerating,4,445,15,313,379,7,451,565500,594900,train
143062676,Other vehicle ahead - decelerating,4,445,15,313,353,7,451,409400,438900,train
15396985,Other vehicle ahead - decelerating,4,448,15,306,407,3,450,1482300,1511900,train
143062558,"Other vehicle lane change - right, sideswipe threat",2,444,15,315,347,7,450,1213500,1242900,train
151603445,Other vehicle ahead - decelerating,4,444,15,315,393,7,450,1994500,2023900,train
142050126,Other vehicle lane change - right in front of subject,2,448,15,303,349,2,449,263100,292700,train
143058375,Other vehicle lane change - right in front of subject,2,447,15,306,352,4,450,612300,642000,train
143062588,Subject vehicle ahead - decelerating,8,443,15,314,334,8,450,627600,657000,train
151573808,"Subject vehicle, other",0,450,15,304,431,2,451,4762300,4792100,validation
151581536,Other vehicle lane change - left in front of subject,2,446,15,311,362,6,451,341400,370900,train
35826918,Other vehicle entering intersection - left turn across path,3,437,15,328,407,14,450,102000,130900,validation
150883009,Other vehicle ahead - decelerating,4,449,15,302,327,2,450,344100,373800,train
14869505,Other vehicle ahead - stopped on roadway more than 2 seconds,4,444,15,314,411,7,450,99500,128900,test
150884037,"Other vehicle lane change - right, sideswipe threat",2,439,15,325,367,13,451,77800,106900,train
151866523,Other vehicle ahead - decelerating,4,438,15,328,422,14,451,872900,901900,train
132522488,Other vehicle lane change - left other,2,437,15,325,392,13,449,42000,70900,test
10612912,Other vehicle ahead - decelerating,4,446,15,307,392,4,449,392400,421900,validation
142005154,Other vehicle ahead - decelerating,4,443,15,314,335,7,449,390600,419900,train
151859999,"Subject lane change - right, sideswipe threat",0,442,15,320,347,10,451,72700,102000,train
133754676,Other vehicle entering intersection - turning onto opposite direction,3,449,15,301,389,1,449,214200,243900,train
142005148,Other vehicle ahead - decelerating,4,441,15,320,447,10,450,610700,639900,train
151574966,Other vehicle lane change - right in front of subject,2,449,15,302,360,2,450,3190200,3219900,validation
150883040,Other vehicle ahead - decelerating,4,448,15,302,371,2,449,776100,805800,train
143062572,"Other vehicle lane change - left, sideswipe threat",2,449,15,305,336,3,451,540200,569900,train
151565539,"Other vehicle lane change - left, sideswipe threat",2,445,15,313,353,7,451,1811500,1840900,validation
76264653,Subject over right edge of road,5,450,15,299,381,0,449,399000,428800,train
29750787,Subject in intersection - turning left,1,437,15,326,369,13,449,64000,92900,train
31297541,Other vehicle lane change - left behind subject,8,449,15,300,350,1,449,528200,557900,train
142050170,Other vehicle ahead - decelerating,4,449,15,301,368,1,449,124200,153900,train
151609333,Other vehicle ahead - decelerating,4,439,15,326,353,13,451,132800,161900,train
151588187,"Other vehicle lane change - right, sideswipe threat",2,449,15,302,337,2,450,2120200,2149900,train
151900635,Subject lane change - left in front of vehicle,0,440,15,324,377,12,451,2101800,2131000,train
151900636,Other vehicle ahead - decelerating,4,444,15,316,355,8,451,2107500,2136900,test
150883025,Other vehicle ahead - slowed and stopped 2 seconds or less,4,447,15,309,380,5,451,213300,242900,train
151550372,Other vehicle ahead - decelerating,4,448,15,308,336,4,451,753300,782900,train
151570572,"Other vehicle lane change - right, sideswipe threat",2,439,15,326,383,13,451,4668800,4697900,train
35449254,Other vehicle - backing,3,445,15,311,414,6,450,222500,251900,train
133321842,"Other vehicle lane change - left, sideswipe threat",2,448,15,306,336,3,450,1355300,1384900,train
135967411,Other vehicle ahead - decelerating,4,451,15,299,361,0,450,1905100,1934900,train
24523046,Animal in roadway,9,449,15,299,358,0,448,734100,763800,train
151568424,Other vehicle ahead - stopped on roadway more than 2 seconds,4,447,15,307,408,4,450,388300,417900,train
151576341,Other vehicle - traveling in opposite direction,3,449,15,302,355,2,450,50200,79900,test
24522683,Subject over left edge of road,5,438,15,326,381,13,450,1009900,1038900,train
151864924,Other vehicle entering intersection - left turn across path,3,440,15,321,360,11,450,851000,880100,test
151594454,Other vehicle ahead - decelerating,4,440,15,324,399,12,451,148800,177900,train
151316596,Other vehicle lane change - left in front of subject,2,438,15,328,355,14,451,206900,235900,test
142044506,Other vehicle entering intersection - turning same direction,3,450,15,302,352,1,450,576100,605800,train
151859842,Other vehicle lane change - left in front of subject,2,439,15,323,352,12,450,9066800,9095900,train
10857993,Other vehicle ahead - decelerating,4,446,15,296,340,0,445,592600,622100,validation
151084858,"Subject lane change - left, sideswipe threat",0,441,15,322,381,11,451,274700,303900,train
142050217,Other vehicle entering intersection - turning same direction,3,443,15,316,372,8,450,71500,100900,train
29877171,Other vehicle ahead - stopped on roadway more than 2 seconds,4,440,15,322,380,11,450,1969800,1999000,train
142049687,Pedalcyclist/other non-motorist in roadway,9,445,15,310,340,5,449,1333500,1362900,train
10862426,Other vehicle ahead - slowed and stopped 2 seconds or less,4,441,15,318,436,9,449,398700,427900,test
150882952,Other vehicle - backing,3,442,15,319,363,10,451,934600,963900,train
10862427,Animal in roadway,9,447,15,307,331,4,450,34300,63900,train
151568459,Other vehicle lane change - right in front of subject,2,442,15,320,366,10,451,2750600,2779900,train
35258199,"Other vehicle lane change - right, sideswipe threat",2,425,15,351,390,25,449,1260800,1288900,train
151084946,Other vehicle ahead - at a slower constant speed,4,451,15,300,361,0,450,1480000,1509800,train
35333349,Other vehicle entering intersection - turning same direction,3,440,15,319,381,10,449,466700,495900,test
29877321,Subject over right edge of road,5,439,15,321,390,11,449,256800,285900,train
30883585,Pedestrian approaching roadway,9,440,15,319,403,10,449,255800,284900,train
142029637,Other vehicle entering intersection - turning same direction,3,448,15,304,357,3,450,278300,307900,train
61427011,Other vehicle entering intersection - turning same direction,3,443,15,316,355,8,450,425600,454900,train
151579957,Other vehicle entering intersection - turning onto opposite direction,3,444,15,315,405,8,451,1028500,1057900,train
151572345,Other vehicle lane change - right in front of subject,2,446,15,311,340,6,451,432400,461900,test
17515256,Other vehicle ahead - decelerating,4,442,15,317,412,9,450,550900,580100,test
142029625,Other vehicle ahead - decelerating,4,448,15,305,412,3,450,435400,465100,validation
36948274,Object in roadway,9,442,15,316,431,8,449,581600,610900,validation
151549029,Subject over right edge of road,5,449,15,304,355,2,450,448100,477900,train
151570599,Subject over right edge of road,5,450,15,301,387,1,450,412100,441800,train
151551869,"Subject lane change - right, sideswipe threat",0,449,15,306,368,3,451,359200,388900,train
151574327,Other vehicle ahead - decelerating,4,442,15,320,455,10,451,1406800,1436100,train
151859953,Other vehicle ahead - decelerating,4,441,15,322,371,11,451,693700,722900,train
147838986,Other vehicle lane change - right in front of subject,2,445,15,313,379,7,451,5270500,5300000,train
151864594,Subject vehicle making a U-turn,1,441,15,320,436,10,450,244700,273800,train
151575004,Other vehicle ahead - decelerating,4,445,15,313,358,7,451,547500,576900,train
151568881,Other vehicle ahead - decelerating,4,444,15,316,385,8,451,1428600,1458000,train
150882819,Subject over right edge of road,5,449,15,299,355,0,448,167100,196800,validation
151862012,Other vehicle ahead - slowed and stopped 2 seconds or less,4,447,15,309,365,5,451,91300,120900,train
151862641,Other vehicle ahead - at a slower constant speed,4,448,15,307,395,4,451,1619300,1648900,train
151859861,Other vehicle ahead - decelerating,4,446,15,311,357,6,451,666400,695900,test
142029666,Other vehicle ahead - decelerating,4,449,15,301,414,1,449,712800,742500,train
151859973,Other vehicle ahead - decelerating,4,446,15,308,365,5,450,1710400,1739900,train
151864615,Other vehicle ahead - decelerating,4,438,15,328,390,14,451,1423900,1452900,test
151863129,Subject over left lane line,1,441,15,322,344,11,451,302700,331900,train
10862496,Animal in roadway,9,445,15,310,354,6,450,1627500,1657000,validation
151610514,Other vehicle lane change - left in front of subject,2,439,15,325,358,13,451,754100,783200,train
136454660,Other vehicle ahead - decelerating,4,440,15,319,387,10,449,1443700,1472900,train
36948275,Other vehicle lane change - right in front of subject,2,438,15,323,384,12,449,256900,285900,test
151597669,Other vehicle ahead - decelerating,4,443,15,318,398,9,451,4070100,4099400,train
142030120,Object in roadway,9,448,15,305,392,3,450,950300,979900,train
142010487,Other vehicle entering intersection - turning same direction,3,450,15,301,357,1,450,308100,337900,train
8093681,This vehicle lost control - other cause,6,437,15,327,379,14,450,1175000,1203900,train
151866547,Other vehicle ahead - stopped on roadway more than 2 seconds,4,450,15,303,374,2,451,2956100,2985900,train
151578821,Other vehicle lane change - right in front of subject,2,439,15,325,410,13,451,972900,1001900,test
151864601,Animal approaching roadway,9,442,15,319,345,10,451,199600,228900,train
151352498,Subject over right edge of road,5,441,15,320,367,10,450,826700,855900,train
151864592,Other vehicle - backing,3,448,15,305,357,3,450,855300,884900,train
151864787,Other vehicle lane change - left in front of subject,2,447,15,310,350,5,451,228300,257900,test
10556976,Other vehicle ahead - decelerating,4,450,15,302,408,1,450,250200,279900,train
151603441,"Other vehicle lane change - left, sideswipe threat",2,363,15,306,368,47,409,5800,29800,train
35826906,Other vehicle oncoming - over left line,3,449,15,301,375,1,449,468200,497900,train
142050266,Other vehicle entering intersection - turning onto opposite direction,3,447,15,306,347,4,450,72800,102400,train
151856531,Other vehicle ahead - decelerating,4,422,15,269,366,0,421,804500,832400,train
142053507,Subject lane change - right in front of vehicle,0,429,15,278,337,0,428,261100,289500,test
64574233,Subject over right edge of road,5,440,15,318,417,10,449,329800,358900,train
135110858,This vehicle lost control - other cause,6,444,15,294,355,0,443,255800,285200,train
15363636,Other vehicle ahead - decelerating,4,446,15,309,422,5,450,3021400,3050900,train
29878416,Subject over right edge of road,5,442,15,315,386,8,449,125700,154900,train
151568450,Other vehicle ahead - stopped on roadway more than 2 seconds,4,438,15,328,443,14,451,883900,912900,train
151568455,Other vehicle ahead - decelerating,4,449,15,305,359,3,451,475200,504900,test
29859119,Subject over right edge of road,5,441,15,320,366,10,450,367700,396900,test
151568687,Subject vehicle backing,7,445,15,311,437,6,450,531400,560900,test
134897008,This vehicle lost control - other cause,6,444,15,314,378,7,450,19500,48900,test
151569041,"Subject vehicle, other",9,177,15,140,202,57,233,5800,17400,train
134033006,Other vehicle ahead - decelerating,4,448,15,305,362,3,450,430200,459900,train
151572357,Other vehicle ahead - decelerating,4,447,15,309,388,5,451,667400,697000,train
30883526,"Other vehicle lane change - right, sideswipe threat",2,446,15,307,329,4,449,1052500,1082000,train
138077588,Object in roadway,9,446,15,309,359,5,450,726400,755900,train
151568414,"Other vehicle lane change - right, sideswipe threat",2,440,15,324,408,12,451,6371800,6400900,train
33537140,Other vehicle ahead - decelerating,4,442,15,319,383,9,450,3073600,3102900,validation
29858062,Other vehicle entering intersection - left turn across path,3,446,15,309,331,5,450,482400,511900,train
150882962,Other vehicle ahead - slowed and stopped 2 seconds or less,4,450,15,300,411,0,449,708100,737900,train
151611065,Animal approaching roadway,9,444,15,314,345,7,450,375500,404900,validation
61432330,Subject over right edge of road,5,445,15,312,373,6,450,288400,317900,validation
151854707,Other vehicle ahead - decelerating,4,442,15,320,445,10,451,5704900,5734200,train
33575096,Subject over right edge of road,5,445,15,310,386,6,450,568800,598200,train
60631646,Subject over left edge of road,5,448,15,305,448,3,450,4761600,4791200,train
60631687,Subject over right edge of road,5,441,15,319,393,10,450,619000,648200,train
10564365,Other vehicle lane change - right in front of subject,2,445,15,310,371,5,449,262400,291900,validation
60632646,"Subject vehicle, other",0,449,15,301,397,1,449,2467200,2496900,train
23772166,Subject over right edge of road,5,440,15,321,453,11,450,812800,841900,validation
151856672,Subject in intersection - turning right,1,443,15,319,339,9,451,2903600,2932900,train
138362977,Other vehicle ahead - decelerating,4,450,15,299,336,0,449,1161100,1190900,train
136449166,Other vehicle lane change - right in front of subject,2,449,15,304,351,2,450,58200,87900,train
132698524,Animal in roadway,9,444,15,311,369,6,449,185500,214900,train
136178457,Other vehicle ahead - stopped on roadway more than 2 seconds,4,292,15,251,340,56,347,5800,25000,train
138350538,Other vehicle lane change - right in front of subject,2,449,15,304,331,3,451,1151200,1180900,validation
142017523,Other vehicle entering intersection - turning onto opposite direction,3,441,15,322,414,11,451,363700,392900,train
138077567,Other vehicle ahead - decelerating,4,451,15,300,372,0,450,967100,996900,train
138326426,Other vehicle ahead - decelerating,4,446,15,309,399,5,450,1153400,1182900,train
138350656,Other vehicle ahead - slowed and stopped 2 seconds or less,4,445,15,314,384,7,451,872400,901900,test
151859446,Other vehicle ahead - slowed and stopped 2 seconds or less,4,443,15,315,393,8,450,1123100,1152400,train
10612326,Other vehicle ahead - slowed and stopped 2 seconds or less,4,437,15,325,386,13,449,2133000,2161900,test
151550408,Other vehicle entering intersection - turning onto opposite direction,3,440,15,324,375,12,451,863700,892900,train
142457469,Other vehicle ahead - decelerating,4,450,15,301,381,1,450,884100,913900,train
138362860,Other vehicle ahead - decelerating,4,447,15,307,357,4,450,1562400,1591900,train
138209933,Other vehicle lane change - left in front of subject,2,449,15,303,350,2,450,752200,781900,train
138361352,Other vehicle ahead - decelerating,4,450,15,299,349,0,449,642100,671900,test
151337415,Subject in intersection - turning left,1,449,15,300,349,1,449,89100,118800,train
29878400,Subject over right edge of road,5,444,15,313,357,7,450,3010500,3039900,train
151580968,"Other vehicle lane change - left, sideswipe threat",2,445,15,315,360,7,451,36400,65900,train
36304061,Subject in intersection - turning left,1,441,15,319,407,10,450,27700,56900,train
136424537,Other vehicle ahead - decelerating,4,440,15,320,382,10,449,1068800,1097900,train
151864987,Other vehicle ahead - decelerating,4,448,15,306,364,3,450,795200,824900,train
142018667,Other vehicle ahead - slowed and stopped 2 seconds or less,4,441,15,320,378,10,450,595700,624900,train
151581054,Other vehicle - backing,3,447,15,309,368,5,451,617300,646900,train
151568596,Other vehicle entering intersection - turning same direction,3,444,15,314,380,7,450,255500,284900,train
10598936,Other vehicle ahead - decelerating,4,443,15,313,397,7,449,2864600,2893900,validation
15363641,Other vehicle ahead - decelerating,4,443,15,315,373,8,450,218500,247900,test
151568456,Animal approaching roadway,9,444,15,315,395,8,451,548500,577900,train
138077508,Other vehicle ahead - decelerating,4,446,15,309,429,5,450,766400,795900,validation
143320685,Other vehicle ahead - decelerating,4,420,15,268,380,0,419,785400,813200,train
20715059,Other vehicle ahead - slowed and stopped 2 seconds or less,4,448,15,298,343,0,447,125400,155100,train
151568422,Pedestrian in roadway,9,440,15,324,360,12,451,33800,62900,train
151865171,Other vehicle ahead - decelerating,4,446,15,311,429,6,451,1205500,1235000,train
151568493,Other vehicle lane change - right in front of subject,2,425,15,273,333,0,424,1727500,1755600,train
8093683,Subject vehicle - end departure,7,442,15,318,362,9,450,1495600,1524900,validation
35826903,Other vehicle entering intersection - turning same direction,3,443,15,313,432,7,449,382500,411900,train
142053570,Other vehicle entering intersection - turning same direction,3,449,15,300,382,1,449,1861200,1890900,train
128906345,Other vehicle entering intersection - turning onto opposite direction,3,450,15,299,341,0,449,5210800,5240600,train
10858451,Animal in roadway,9,441,15,321,340,10,450,2945700,2974900,train
151856526,Other vehicle ahead - at a slower constant speed,4,449,15,301,382,1,449,1788300,1818000,train
150883013,Other vehicle ahead - slowed and stopped 2 seconds or less,4,446,15,311,372,6,451,601000,630600,train
128888730,Other vehicle ahead - slowed and stopped 2 seconds or less,4,447,15,307,411,4,450,1080300,1109900,train
142049678,Other vehicle ahead - decelerating,4,447,15,307,374,4,450,1257300,1286900,test
35826900,Subject in intersection - turning right,1,442,15,317,389,9,450,496700,525900,train
138248007,Subject over right edge of road,5,447,15,307,355,4,450,31300,60900,train
150882988,Other vehicle entering intersection - turning same direction,3,439,15,325,384,13,451,38900,68000,train
22303756,Other vehicle ahead - decelerating,4,447,15,307,352,4,450,492500,522100,train
151569695,Other vehicle ahead - decelerating,4,449,15,305,390,3,451,609200,638900,train
142005182,Other vehicle lane change - left in front of subject,2,447,15,304,342,3,449,228200,257800,train
33575104,Other vehicle ahead - decelerating,4,443,15,314,443,7,449,1452600,1481900,test
29884801,Other vehicle ahead - stopped on roadway more than 2 seconds,4,449,15,302,384,1,449,193200,222900,train
151568625,Subject lane change - right in front of vehicle,0,451,15,299,360,0,450,1090000,1119800,train
61427015,Other vehicle - traveling in opposite direction,3,441,15,320,396,10,450,492800,522000,train
151598307,"Other vehicle lane change - right, sideswipe threat",2,441,15,321,368,10,450,2862700,2891900,train
151599175,"Other vehicle lane change - right, sideswipe threat",2,443,15,318,346,9,451,4101600,4130900,train
151859571,"Other vehicle lane change - right, sideswipe threat",2,445,15,314,342,7,451,1563500,1592900,train
151864773,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,300,366,1,449,1920100,1949800,train
151553152,Subject vehicle backing,7,447,15,306,375,4,450,913300,942900,train
10612947,Other vehicle ahead - slowed and stopped 2 seconds or less,4,446,15,307,396,4,449,668300,697900,validation
10612965,Other vehicle ahead - slowed and stopped 2 seconds or less,4,442,15,317,380,9,450,415700,444900,train
22303752,Other vehicle ahead - decelerating,4,448,15,305,351,3,450,493400,523100,train
151864764,Other vehicle ahead - slowed and stopped 2 seconds or less,4,449,15,301,378,1,449,1495100,1524800,train
151865000,Other vehicle entering intersection - turning onto opposite direction,3,448,15,307,350,4,451,20300,49900,validation
10612539,Other vehicle ahead - slowed and stopped 2 seconds or less,4,450,15,300,347,0,449,44100,73900,train
151549148,Other vehicle entering intersection - turning onto opposite direction,3,447,15,309,342,5,451,10300,39900,train
30879202,Subject in intersection - turning left,1,447,15,304,419,3,449,390300,419900,train
151578532,"Other vehicle lane change - right, sideswipe threat",2,449,15,304,391,3,451,434200,463900,train
5998348,Subject over right edge of road,5,440,15,319,350,10,449,3655700,3684900,train
30883598,Object in roadway,9,449,15,298,340,0,448,2644100,2673800,train
142029960,Other vehicle ahead - decelerating,4,442,15,316,398,8,449,463600,492900,train
151856603,Other vehicle ahead - decelerating,4,446,15,311,384,6,451,804400,833900,train
143062665,"Subject lane change - left, sideswipe threat",0,445,15,313,353,7,451,230500,259900,train
36948427,Other vehicle ahead - decelerating,4,443,15,315,450,8,450,203600,232900,train
143062583,Other vehicle lane change - left in front of subject,2,442,15,319,378,10,451,502600,531900,train
17749339,Other vehicle ahead - at a slower constant speed,4,447,15,305,393,3,449,1323300,1352900,validation
151852187,Other vehicle ahead - decelerating,4,444,15,316,457,8,451,881500,910900,train
151581841,Other vehicle ahead - decelerating,4,440,15,322,419,11,450,444700,473900,train
10612370,Other vehicle ahead - slowed and stopped 2 seconds or less,4,447,15,307,427,4,450,671300,700900,validation
142050232,Other vehicle entering intersection - left turn across path,3,437,15,325,389,13,449,135000,163900,train
151859451,Other vehicle ahead - decelerating,4,448,15,307,407,4,451,4489300,4518900,train
